,Belt1_length_deviation,Belt2_length_deviation,TD_length_deviation,IL_length_deviation,PLY1_length_deviation,PLY2_length_deviation,Belt1_width_deviation,Belt2_width_deviation,TD_width_deviation,1BPR_CYCLE_MAT_AT_FRONT,1BPR_CYCLE_TOTAL,2BPR_CYCLE_MAT_AT_FRONT,2BPR_CYCLE_TOTAL,BP1_TOTAL_SCRAP_CUTOUT,BP2_TOTAL_SCRAP_CUTOUT,BPPR_BP1_CYCLE_REST,BPPR_BP2_CYCLE_REST,BR1_LE_ANGLE_MEASURED,BR1_TE_ANGLE_MEASURED,BR2_LE_ANGLE_MEASURED,BR2_TE_ANGLE_MEASURED,BR2_WIDTH_MEASURED,BTPR_CYCLE_TIME_WAIT_CC,DR_SHAPE_PRESSURE_MAX,DR_STITCH_TD_PRESSURE_MAX,DR_TURNUP_PRESSURE_MAX,PR_CYCLE_TIME_1PAP,PR_CYCLE_TIME_PAAP,PR_CYCLE_TIME_STITCH_PA,ISDS_AMOUNT_SPLICES_BP1,ISDS_AMOUNT_SPLICES_BP2,PA_ANGLE_MEASURED,PA_WIDTH_MEASURED,PAPR_CYCLE_MAT_AT_FRONT,PAPR_CYCLE_TOTAL,TDPR_CYCLE_MAT_AT_FRONT,TDPR_CYCLE_TOTAL,BARCODE,FVCW,ONICITY,Upper,ower,tatic,gt_date,Non_Uniformity_Imbalance,Non_Uniformity_RFPP,timeperiod,Rejection_RFPP_Imbalance
6393,4.66,0.96,-2.24,1.52,2.2,0,-0.79,1.76,0.29,30.21,60.813,28.972,60.819,100,0,44.692,0,28.76,28.73,27.6,27.4,187.76,0,0.854701,1.11233,0.662393,0,0,0,0,0,0,0,6.039,62.476,29.649,60.914,8309674142,7.07,1.1,11.94,17.05,5.84,17-04-2022,0,0,Control 2,Not Rejected Tyre
6394,-1.34,-0.45,-2.36,1.09,1.57,0,-1.16,1.53,0.18,8.319,39.813,7.92,39.85566,0,0,99.808,0,29.52,29.31,27.74,27.65,187.53,0,0.851038,1.116,0.663004,0,0,0,0,0,0,0,24.349,78.463,8.749,40.021,8309649997,7.36,1.31,12.58,20.39,32.76,17-04-2022,0,0,Control 2,Not Rejected Tyre
6395,-2.91,-0.33,-2.09,2.25,2.43,0,-1,1.53,0.4,29.069,60.592,28.564,60.576,0,0,52.558,0,29.35,29.34,27.89,27.62,187.53,0,0.849817,1.116,0.664225,0,0,0,0,0,0,0,6.02,62.963,37.512,68.747,8309674025,8.12,2.92,19.69,38.12,52.49,17-04-2022,0,0,Control 2,Not Rejected Tyre
6397,-1.46,1.08,-3.22,1.49,-0.51,0,-0.89,1.48,-0.55,38.775,70.359,38.299,70.377,0,0,44.849,0,29.7,29.54,28.08,28.3,187.48,0,0.844322,1.116,0.661783,0,0,0,0,0,0,0,11.468,68.7,29.496,60.769,8309674177,6.71,0.11,11.18,24.58,30.14,17-04-2022,0,0,Control 2,Not Rejected Tyre
6411,-2.61,1.9,-1.48,3.05,0.34,0,-0.79,1.26,0.61,29.028,60.585,28.69,60.635,0,0,30.845,0,29.37,29.44,27.82,27.8,187.26,0,0.851038,1.116,0.662393,0,0,0,0,0,0,0,6.062,63.072,29.767,60.991,8309674030,3.97,1.53,26.63,22.11,46.29,17-04-2022,0,0,Control 2,Not Rejected Tyre
6410,-2.34,1.65,-2.57,2.16,2.45,0,-0.89,1.15,0.96,29.071,60.591,28.677,60.55,100,0,44.874,0,29.43,29.27,27.77,27.71,187.15,0,0.849206,1.11538,0.662393,0,0,0,0,0,0,0,6.025,62.986,29.512,60.793,8309674042,3.23,-0.15,9.6,11.83,20.63,17-04-2022,0,0,Control 2,Not Rejected Tyre
6409,-1.11,-0.02,-2.24,1.64,0.65,0,-1.74,1.59,0.21,8.264,39.79166,7.829,39.85566,0,0,136.617,0,29.45,29.19,27.95,27.81,187.59,0,0.85348,1.11661,0.664225,0,0,0,0,0,0,0,22.437,76.573,8.717,40.035,8309674037,6.56,-0.3,18.41,15.73,22.5,17-04-2022,0,0,Control 2,Not Rejected Tyre
6408,-2.7,0.86,-2.05,1.98,0.84,0,-0.68,1.48,-0.38,29.146,60.628,28.459,60.62,0,0,44.74,0,29.53,29.53,27.83,27.7,187.48,0,0.85348,1.10867,0.663004,0,0,0,0,0,0,0,6.01,63.086,200.361,231.61,8309649991,7.93,0.94,13.22,1.6,14.36,17-04-2022,0,0,Control 2,Not Rejected Tyre
6407,-1.25,1.71,-3.04,2.43,0.5,0,-1.21,1.43,-0.04,28.978,60.601,28.586,60.602,0,0,54.62,0,29.37,29.36,27.99,27.76,187.43,0,0.851038,1.116,0.663004,0,0,0,0,0,0,0,6.027,63.1,39.677,70.932,8309674028,4.74,0.47,20.91,19.37,39.84,17-04-2022,0,0,Control 2,Not Rejected Tyre
6406,-2.72,0.03,-1.78,1.02,-0.3,0,-1.53,1.43,-0.12,30.158,61.786,30.022,61.807,0,0,44.757,0,29.45,29.28,27.8,27.9,187.43,0,0.849206,1.11538,0.663004,0,0,0,0,0,0,0,6.009,62.955,29.715,60.952,8309674023,5.08,0.59,25.75,17.57,42.37,17-04-2022,0,0,Control 2,Not Rejected Tyre
30947,-2.7,-6.93,-1.63,1.92,-0.5,0,-0.47,1.26,-0.74,62.897,94.577,62.453,94.549,0,0,460.301,0,29.61,29.57,28.39,28.3,187.26,0,0.855922,1.11355,0.664225,0,0,0,0,0,0,0,6.007,63.227,21.965,53.305,8309674251,6.21,1.02,8.1,23.44,28,17-04-2022,0,0,Control 2,Not Rejected Tyre
6405,-2.52,0.17,-1.99,1.69,1.61,0,-1.16,1.53,0.45,29.25,60.752,28.622,60.737,100,0,44.733,0,29.17,29.34,27.88,27.76,187.53,0,0.85409,1.11661,0.663004,0,0,0,0,0,0,0,6.022,63.08,29.565,60.768,8309674029,8.54,3.92,14.68,10.66,15.47,17-04-2022,0,0,Control 2,Not Rejected Tyre
6403,-3.75,1.45,-2.21,2.95,0.61,0,-0.64,1.21,0.05,29.131,60.726,28.868,60.744,0,0,44.925,0,29.55,29.5,27.89,27.63,187.21,0,0.854701,1.116,0.667277,0,0,0,0,0,0,0,5.993,62.986,467.08154,512.76524,8309674021,3.88,2.26,15.15,31.43,46.46,17-04-2022,0,0,Control 2,Not Rejected Tyre
6402,-1.8,0.43,-2.18,1.63,-1.48,0,-1,1.37,0.26,29.036,60.594,28.627,60.589,0,0,44.745,0,29.23,29.52,27.86,27.8,187.37,0,0.849817,1.116,0.664225,0,0,0,0,0,0,0,6.02,64.81,37.694,68.926,8309674019,8.1,-0.03,7.82,15.28,21.75,17-04-2022,0,0,Control 2,Not Rejected Tyre
6401,-2.58,0.91,-2.1,0.21,1.24,0,-1.69,1.26,0.42,9.874,51.689,53.235,85.184,0,0,44.774,0,29.13,29.3,27.75,27.76,187.26,0,0.851648,1.116,0.663004,0,0,0,0,0,0,0,356.082,413.003,54.11,85.376,8309674076,6.5,1.25,24.15,14.28,37.49,17-04-2022,0,0,Control 2,Not Rejected Tyre
6400,5.11,0.12,-3.87,3.05,2.48,0,0.78,0.99,-1.19,421.79,452.508,401.715,433.723,0,0,33.128,0,28.76,28.73,27.87,27.74,186.99,0,0.849206,1.116,0.666667,0,0,0,0,0,0,0,6.022,63.164,440.003,471.14,8309674107,5.01,-0.9,12.83,7.36,13.88,17-04-2022,0,0,Control 2,Not Rejected Tyre
6399,-3.76,-1.64,-2.82,0.64,0.08,0,-0.64,0.45,1.18,29.082,60.709,28.634,60.701,0,0,44.831,0,29.28,29.44,28.06,27.81,186.45,0,0.85409,1.11416,0.663004,0,0,0,0,0,0,0,58.341,115.296,29.56,60.914,8309674055,4.27,1.17,11.67,9.77,19.67,17-04-2022,0,0,Control 2,Not Rejected Tyre
6398,-1.04,0.03,-3.18,0.79,0.6,0,-0.74,1.92,-0.39,28.347,59.902,28.84,60.726,0,0,156.182,0,29.45,29.75,27.64,27.77,187.92,0,0.85348,1.11538,0.664225,0,0,0,0,0,0,0,61.521,118.08,36.144,67.473,8309674158,8.37,1.87,17.15,2.79,19.94,17-04-2022,0,0,Control 2,Not Rejected Tyre
6404,-2.84,1.52,-2.28,3.05,0.9,0,-1.16,1.48,0.03,37.305,68.747,36.969,68.813,0,0,62.218,0,29.45,29.31,27.83,27.53,187.48,0,0.851648,1.116,0.662393,0,0,0,0,0,0,0,6.049,430.21814,8.707,40.009,8309649998,7.82,-0.87,10.92,6.36,10.13,17-04-2022,0,0,Control 2,Not Rejected Tyre
6412,-2.88,-1.42,-2.02,2.37,0.96,0,-0.95,1.21,-0.06,4.91444,39.79166,42.237,74.294,100,0,40.512,0,29.5,29.31,27.91,27.69,187.21,0,0.85348,1.11783,0.661783,0,0,0,0,0,0,0,5.992,63.097,46.341,77.577,8309649988,4.47,1.05,12.08,27.1,35.02,17-04-2022,0,0,Control 2,Not Rejected Tyre
30946,-2.89,0.02,-2.41,0.5,0.33,0,-0.58,-0.26,-2,29.239,60.728,29.043,60.73,0,0,57.976,0,29.62,29.34,27.63,27.56,185.74,0,0.85409,1.11661,0.659951,0,0,0,0,0,0,0,6.68,60.941,28.79,60.055,8309674224,6.99,1.93,10.07,6.5,16.1,17-04-2022,0,0,Control 2,Not Rejected Tyre
30943,-3.13,-0.69,-3.24,1.36,-0.5,0,-0.32,-1.74,-2.34,36,67.504,35.527,67.514,0,0,54.858,0,29.42,29.63,27.74,27.86,184.26,0,0.851038,1.116,0.661783,0,0,0,0,0,0,0,10.994,67.663,39.767,70.983,8309674244,5.23,0.1,5.61,34.69,29.27,17-04-2022,0,0,Control 2,Not Rejected Tyre
6380,4.03,-0.05,-2.73,3.05,0.34,0,0.78,-0.42,-0.14,412.204,442.764,52.644,84.646,0,0,91.687,0,28.76,28.73,28.09,27.84,185.58,0,0.85409,1.11538,0.663004,0,0,0,0,0,0,0,6.056,62.575,112.789,144.076,8309674126,8.9,-2.51,28.69,27,52.79,17-04-2022,0,0,Control 2,Not Rejected Tyre
6381,-3.57,-0.16,-2.27,0.48,-0.33,0,-0.89,0.51,-0.56,37.753,69.322,37.526,69.319,0,0,44.837,0,29.7,29.46,27.61,27.54,186.51,0,0.85409,1.11783,0.664225,0,0,0,0,0,0,0,357.2384,430.21814,32.65,63.93,8309674152,6.68,0.34,8.05,16.57,23.94,17-04-2022,0,0,Control 2,Not Rejected Tyre
6382,5.11,2.5,-2.14,1.37,-0.01,0,0.78,1.48,0.34,253.902,284.679,226.609,258.598,0,0,242.62,0,28.76,28.73,28.2,28.3,187.48,0,0.851038,1.11538,0.666667,0,0,0,0,0,0,0,38.802,94.991,13.502,44.754,8309674119,7.28,-0.72,21.59,21.91,42.23,17-04-2022,0,0,Control 2,Not Rejected Tyre
6383,1.88,1.61,-0.65,2.02,1.68,0,0.78,0.67,0.3,27.974,58.602,16.788,49.1,0,0,44.822,0,28.76,28.73,28.29,27.86,186.67,0,0.85409,1.11538,0.667277,0,0,0,0,0,0,0,6.014,63.11,120.308,151.57,8309674133,5.29,1.42,18.66,20.54,38.82,17-04-2022,0,0,Control 2,Not Rejected Tyre
30595,-3.8,-1.31,-2.88,1.84,0.57,0,-0.22,-1.03,-0.32,9.776,41.456,250.214,282.201,0,0,44.639,0,29.59,29.65,27.8,27.6,184.97,0,0.848596,1.11538,0.664225,0,0,0,0,0,0,0,6.013,63.195,271.697,303.021,8309674308,8.93,0.17,12.46,18.47,26.92,17-04-2022,0,0,Control 2,Not Rejected Tyre
6384,2.27,0.12,-1.07,1.72,0.23,0,-0.37,0.99,-0.22,30.077,60.589,28.787,60.636,0,0,30.977,0,28.76,28.73,27.49,27.56,186.99,0,0.857753,1.11416,0.662393,0,0,0,0,0,0,0,15.85,73.054,29.726,61.017,8309674143,8.13,0.87,11.22,23.66,34.5,17-04-2022,0,0,Control 2,Not Rejected Tyre
6386,-3.17,1.77,-1.28,1.91,-0.42,0,-0.63,0.34,-0.39,29.026,60.688,28.746,60.678,0,0,44.929,0,29.6,29.47,28.27,27.77,186.34,0,0.85409,1.11538,0.662393,0,0,0,0,0,0,0,10.769,67.923,29.784,61.087,8309674174,6.92,-0.33,11.73,7.28,18.29,17-04-2022,0,0,Control 2,Not Rejected Tyre
6387,-2.75,-0.31,-2.04,2.17,-0.08,0,-1.31,0.82,0.07,246.748,278.244,246.317,278.251,0,0,44.681,0,29.25,29.26,27.84,27.66,186.82,0,0.854701,1.116,0.663004,0,0,0,0,0,0,0,6.026,60.195,29.487,60.718,8309674088,4.5,3.9,8.31,10.64,8.7,17-04-2022,0,0,Control 2,Not Rejected Tyre
6388,-2.54,0.47,-1.47,1.67,-0.23,0,-0.95,1.64,0.04,69.755,101.253,289.49,321.253,0,0,81.841,0,29.31,29.82,27.73,28.02,187.64,0,0.851038,1.116,0.663004,0,0,0,0,0,0,0,6.014,63.06,400.702,431.971,8309674090,6.4,-0.02,5.58,21.66,23.28,17-04-2022,0,0,Control 2,Not Rejected Tyre
30619,-4.47,-0.84,-1.93,1.49,-1.16,0,-0.89,-2.01,0.57,29.066,60.591,28.887,60.633,0,0,44.77,0,29.33,29.53,27.67,27.62,183.99,0,0.85409,1.11538,0.663004,0,0,0,0,0,0,0,6.019,63.215,29.606,60.911,8309649387,5.81,-0.63,6.3,18.05,23.47,17-04-2022,0,0,Control 2,Not Rejected Tyre
30620,-1.42,-0.11,-2.66,0.47,1.29,0,-1.74,1.37,-0.17,8.589,40.156,8.241,40.15,0,0,50.389,0,29.61,29,27.93,27.59,187.37,0,0.854701,1.11172,0.667277,0,0,0,0,0,0,0,96.864,150.893,10.121,41.36,8309649977,6.93,-1.27,10.3,17.04,20.85,17-04-2022,0,0,Control 2,Not Rejected Tyre
30627,-2.61,-1.3,-3.2,2.27,-1.93,0,-2.1,0.4,1.02,28.967,60.55,28.617,60.585,0,0,44.651,0,29.37,29.36,27.7,27.82,186.4,0,0.849206,1.116,0.662393,0,0,0,0,0,0,0,6.015,62.999,29.672,60.889,8309649924,5.66,-0.67,7.95,10.27,12.13,17-04-2022,0,0,Control 2,Not Rejected Tyre
30630,-0.35,-2.1,-2.54,2.34,1.52,0,-0.16,0.18,-3.4434,59.863,91.383,59.509,91.405,0,0,44.821,0,29.56,29.56,27.83,27.65,186.18,0,0.849206,1.11661,0.666667,0,0,0,0,0,0,0,6.03,66.066,81.46,112.69,8309674337,8.53,-2.72,31.47,22.6,52.88,17-04-2022,0,0,Control 2,Not Rejected Tyre
30633,-2.13,-2.44,-2.17,2.19,0.27,0,-1.42,0.12,-0.8,29.28,60.691,28.941,60.725,0,0,44.87,0,29.62,29.57,27.96,27.88,186.12,0,0.856532,1.11538,0.661783,0,0,0,0,0,0,0,6.009,63.261,29.759,61.072,8309674260,8.23,-3.4,16.98,19.44,24.3,17-04-2022,0,0,Control 2,Not Rejected Tyre
36108,-4.18,-6.93,-3.87,1.03,0.13,0,-0.48,-0.42,-0.86,31.545,62.924,31.229,62.977,0,0,47.183,0,29.46,29.46,27.58,27.42,185.58,0,0.85348,1.116,0.663004,0,0,0,0,0,0,0,12.687,71.141,31.833,63.092,8309674277,4.62,4.91,3.84,7.33,9.32,17-04-2022,0,0,Control 2,Not Rejected Tyre
6389,1.3,-1.56,-2.67,2.46,3.03,0,0.78,1.64,-0.19,80.953,111.683,34.766,66.731,0,0,115.963,0,28.76,28.73,28.04,28.15,187.64,0,0.851648,1.11538,0.662393,0,0,0,0,0,0,0,6.684,60.912,35.685,66.958,8309674135,8.71,1.66,5.96,11.99,17.14,17-04-2022,0,0,Control 2,Not Rejected Tyre
30717,5.11,-1,-1.12,0.45,1.35,0,0.78,0.83,0.2,35.775,66.38,19.356,51.345,100,0,44.753,0,28.76,28.73,28.05,27.71,186.83,0,0.851038,1.11538,0.663004,0,0,0,0,0,0,0,84.981,142.094,19.665,50.981,8309674134,4.5,-1.69,4.67,26.18,30.73,17-04-2022,0,0,Control 2,Not Rejected Tyre
30942,-4.31,1.78,-2.24,0.74,-1.12,0,-0.06,0.35,-2.03,45.697,77.175,45.246,77.154,0,0,57.702,0,29.4,29.62,27.59,27.45,186.35,0,0.85348,1.116,0.664225,0,0,0,0,0,0,0,31.937,86.261,47.395,78.658,8309674216,6.28,-0.38,11.41,28.27,39.68,17-04-2022,0,0,Control 2,Not Rejected Tyre
30941,-1.9,-1.69,-2.93,1.34,0.74,0,-0.52,0.07,-2.15,29.167,60.696,28.746,60.695,0,0,45.012,0,29.41,29.72,27.77,27.76,186.07,0,0.851648,1.11538,0.664225,0,0,0,0,0,0,0,6.034,64.917,58.929,90.184,8309674238,5.94,-0.67,8.47,40.26,48.64,17-04-2022,0,0,Control 2,Not Rejected Tyre
30940,-3.46,-1.11,-1.17,0.66,1.38,0,-0.74,-0.81,-1.8,422.48768,472.21774,430.34916,485.08216,0,0,470.86138,0,29.6,29.6,27.9,27.52,185.19,0,0.85409,1.10989,0.667277,0,0,0,0,0,0,0,6.029,60.354,31.295,62.551,8309674205,5.34,-0.65,11.56,16.78,12.96,17-04-2022,0,0,Control 2,Not Rejected Tyre
30933,-1.69,-1.41,-0.87,1.42,0.81,0,-1,-0.48,-1.97,38.479,76.506,36.437,76.498,0,0,60.686,0,29.49,29.61,27.65,27.6,185.52,0,0.851038,1.11538,0.663004,0,0,0,0,0,0,0,6.796,61.003,350.94,382.164,8309674210,7.71,-0.85,6.27,34.41,29.66,17-04-2022,0,0,Control 2,Not Rejected Tyre
30932,-3.09,1.89,-2.55,1.16,0.72,0,-1.11,1.54,-0.03,29.097,60.569,28.78,60.609,0,0,44.588,0,29.51,29.66,27.92,27.96,187.54,0,0.85348,1.11538,0.660562,0,0,0,0,0,0,0,6.012,62.721,38.339,69.614,8309674176,8.96,0.35,9.92,20.33,28.14,17-04-2022,0,0,Control 2,Not Rejected Tyre
30928,-3.11,0.36,-1.72,0.19,1.14,0,-0.47,-0.32,-1.73,29.123,60.756,28.82,60.759,0,0,44.883,0,29.32,29.56,27.8,27.44,185.68,0,0.849206,1.11538,0.663004,0,0,0,0,0,0,0,74.023,131.779,29.572,60.886,8309674225,4.79,0.24,4.92,11.57,10.2,17-04-2022,0,0,Control 2,Not Rejected Tyre
30945,-2.94,0.06,-1.01,0.44,0.54,0,-0.48,-0.76,-1.87,29.208,60.757,28.872,60.742,0,0,103.913,0,29.63,29.51,27.81,27.48,185.24,0,0.851648,1.11538,0.664225,0,0,0,0,0,0,0,6.014,85.323,88.825,120.042,8309674230,8.15,-1.95,10.05,40.89,35.89,17-04-2022,0,0,Control 2,Not Rejected Tyre
30927,-3.52,-1.38,-1.8,0.35,2.17,0,-0.48,-0.48,-1.77,29.161,60.652,28.829,60.636,0,0,44.865,0,29.47,29.47,27.65,27.57,185.52,0,0.851038,1.11661,0.666667,0,0,0,0,0,0,0,6.004,62.625,99.824,131.139,8309674227,5.31,0.24,8.32,32.94,35.95,17-04-2022,0,0,Control 2,Not Rejected Tyre
36263,3.79,1.16,-0.88,1.19,-1.06,0,0.78,0.5,-1.14,13.635,44.116,24.466,56.438,0,0,308.51,0,28.76,28.73,27.85,27.81,186.5,0,0.849206,1.11538,0.663004,0,0,0,0,0,0,0,76.74,130.877,25.365,56.638,8309674116,6.16,-0.78,20.85,42.93,56.52,17-04-2022,1,0,Control 2,Rejected Tyre
30860,-1.17,2.4,-1.19,1.7,1.26,0,-1.11,1.48,-0.12,29.226,60.806,28.929,60.818,0,0,44.841,0,29.59,29.55,27.85,27.71,187.48,0,0.85409,1.11538,0.664225,0,0,0,0,0,0,0,11.083,68.335,29.708,61.035,8309674171,7.38,-1.59,10.06,14.01,21.72,17-04-2022,0,0,Control 2,Not Rejected Tyre
30859,-1.79,-1.38,-2.69,0.96,-0.54,0,-0.69,1.26,-0.19,43.224,74.742,0.414,74.463,0,0,170.357,0,29.73,29.51,28.18,27.96,187.26,0,0.849817,1.116,0.663004,0,0,0,0,0,0,0,15.985,70.215,176.312,207.618,8309674180,5.17,1.21,27.99,21.05,47.41,17-04-2022,0,0,Control 2,Not Rejected Tyre
30858,-1.53,-3.03,-1.77,2.49,0.39,0,-0.21,-0.76,-1.77,29.386,60.861,29.059,60.86,0,0,44.801,0,29.81,29.58,27.82,27.75,185.24,0,0.85348,1.11416,0.664225,0,0,0,0,0,0,0,6.054,64.918,29.605,60.888,8309674321,5.08,0.54,16.23,16.11,31.45,17-04-2022,0,0,Control 2,Not Rejected Tyre
36200,-1.68,-1.16,-2.8,0.76,0.89,0,-1.27,-0.04,-2.13,43.909,75.436,43.759,75.435,0,0,59.539,0,29.62,29.52,27.76,27.65,185.96,0,0.860195,1.10867,0.667277,0,0,0,0,0,0,0,61.371,118.5,128.314,159.593,8309674204,7.75,1.38,29.09,28.02,57.07,17-04-2022,1,0,Control 2,Rejected Tyre
36157,-1.79,-3.2,-1.17,1.9,0.85,0,-0.27,-1.03,-1.26,5.817,39.79166,25.404,75.243,100,0,45.067,0,29.52,29.56,27.9,27.51,184.97,0,0.851038,1.116,0.659951,0,0,0,0,0,0,0,10.85,68.066,44.125,75.476,8309674324,5.94,0.92,28.64,26.24,54.75,17-04-2022,1,0,Control 2,Rejected Tyre
36264,3.79,1.16,-0.88,1.19,-1.06,0,0.78,0.5,-1.14,13.635,44.116,24.466,56.438,0,0,308.51,0,28.76,28.73,27.85,27.81,186.5,0,0.849206,1.11538,0.663004,0,0,0,0,0,0,0,76.74,130.877,25.365,56.638,8309674116,6.16,-0.78,20.85,42.93,56.52,17-04-2022,1,0,Control 2,Rejected Tyre
6413,-2.88,-1.42,-2.02,2.37,0.96,0,-0.95,1.21,-0.06,4.91444,39.79166,42.237,74.294,100,0,40.512,0,29.5,29.31,27.91,27.69,187.21,0,0.85348,1.11783,0.661783,0,0,0,0,0,0,0,5.992,63.097,46.341,77.577,8309649988,4.47,1.05,12.08,27.1,35.02,17-04-2022,0,0,Control 2,Not Rejected Tyre
6414,-2.94,-0.11,-2.3,2.73,1.32,0,-1.52,1.42,0.34,29.104,60.595,28.684,60.588,0,0,44.797,0,29.3,29.27,27.96,27.86,187.42,0,0.848596,1.11783,0.662393,0,0,0,0,0,0,0,6.014,63.019,29.64,60.85,8309674033,6.72,-2.12,6.89,27.38,24.11,17-04-2022,0,0,Control 2,Not Rejected Tyre
6415,-0.64,0.44,-3.74,2.53,0.44,0,-1.42,1.21,-0.16,38.995,70.599,38.725,70.631,0,0,44.735,0,29.55,29.33,27.75,27.88,187.21,0,0.85348,1.11538,0.663004,0,0,0,0,0,0,0,6.015,62.988,29.46,60.708,8309674027,7.67,-1.82,14.99,24.13,37.43,17-04-2022,0,0,Control 2,Not Rejected Tyre
6453,-2.24,0.58,-0.69,3.02,0.98,0,-1.64,1.26,0.51,29.153,60.708,28.804,60.737,0,0,44.823,0,29.47,29.17,28.01,27.87,187.26,0,0.851038,1.11661,0.666667,0,0,0,0,0,0,0,6.03,430.21814,29.727,61.026,8309649971,6.96,-0.43,14.66,25.37,25.81,17-04-2022,0,0,Control 2,Not Rejected Tyre
6454,-1.19,-0.38,-3.21,2.18,1.79,0,-0.63,1.37,1.04,31.237,62.712,30.8,62.721,0,0,46.617,0,29.37,29.39,27.91,27.79,187.37,0,0.851038,1.10989,0.663004,0,0,0,0,0,0,0,6.015,63.135,31.558,62.893,8309674035,5.13,-1.13,12.03,15.58,23.21,17-04-2022,0,0,Control 2,Not Rejected Tyre
6455,-1.65,0.43,-3.99,3.05,-0.19,0,-2.9,0.51,-0.25,54.561,86.112,54.31,86.163,0,0,167.39,0,29.38,29.3,27.98,27.62,186.51,0,0.851038,1.11538,0.663004,0,0,0,0,0,0,0,6.016,63.089,8.912,40.15,8309674064,3.95,-0.26,18.57,18.07,34.69,17-04-2022,0,0,Control 2,Not Rejected Tyre
6456,-1.65,0.43,-3.99,3.05,-0.19,0,-2.9,0.51,-0.25,54.561,86.112,54.31,86.163,0,0,167.39,0,29.38,29.3,27.98,27.62,186.51,0,0.851038,1.11538,0.663004,0,0,0,0,0,0,0,6.016,63.089,8.912,40.15,8309674064,3.95,-0.26,18.57,18.07,34.69,17-04-2022,0,0,Control 2,Not Rejected Tyre
6457,-1.17,-0.37,-1.47,1.09,-0.24,0,0.1,0.67,1.33,29.055,60.628,28.719,60.65,0,0,30.853,0,29.44,29.42,27.85,27.71,186.67,0,0.851038,1.11172,0.663004,0,0,0,0,0,0,0,12.767,69.722,23.225,54.517,8309674050,4.75,0.88,7.25,6.38,9.55,17-04-2022,0,0,Control 2,Not Rejected Tyre
6458,-1.17,-0.37,-1.47,1.09,-0.24,0,0.1,0.67,1.33,29.055,60.628,28.719,60.65,0,0,30.853,0,29.44,29.42,27.85,27.71,186.67,0,0.851038,1.11172,0.663004,0,0,0,0,0,0,0,12.767,69.722,23.225,54.517,8309674050,4.75,0.88,7.25,6.38,9.55,17-04-2022,0,0,Control 2,Not Rejected Tyre
6459,-2.32,-1.33,-1.9,1.43,2.39,0,-0.47,0.13,-0.05,156.348,187.894,155.803,187.889,0,0,81.137,0,29.22,29.27,27.84,27.75,186.13,0,0.851038,1.11783,0.664225,0,0,0,0,0,0,0,15.433,69.563,29.467,60.73,8309674071,7.21,0.64,8.94,12.66,4.15,17-04-2022,0,0,Control 2,Not Rejected Tyre
6460,-1.78,-0.6,-2.45,2.35,-0.69,0,-1.37,0.46,0.42,27.287,58.656,26.806,58.701,0,0,36.026,0,29.31,29.4,27.81,27.66,186.46,0,0.85409,1.10989,0.661783,0,0,0,0,0,0,0,11.879,68.431,8.773,40.049,8309674078,5.73,-0.09,14.02,3.09,14.89,17-04-2022,0,0,Control 2,Not Rejected Tyre
6461,-2.26,0.47,-3.38,2.52,1.75,0,-0.68,0.51,1.15,32.778,64.279,28.671,60.619,0,0,44.531,0,29.5,29.28,27.85,27.65,186.51,0,0.851648,1.116,0.661783,0,0,0,0,0,0,0,6.028,63.129,29.502,60.733,8309674048,7.2,1.85,13.7,7.26,19.39,17-04-2022,0,0,Control 2,Not Rejected Tyre
6462,-2.11,1.2,-2.11,0.23,0.16,0,-0.53,0.62,0.36,34.943,66.513,34.651,66.524,0,0,44.726,0,29.22,29.58,27.87,27.61,186.62,0,0.85348,1.11661,0.664225,0,0,0,0,0,0,0,26.157,83.204,29.613,60.847,8309674044,6.75,-0.09,5.56,19.15,22.18,17-04-2022,0,0,Control 2,Not Rejected Tyre
6463,-3.51,1.42,-2.05,2.86,0.09,0,-0.27,0.35,0.91,46.456,78.009,46.119,77.972,0,0,54.636,0,29.46,29.38,27.82,27.59,186.35,0,0.854701,1.10989,0.662393,0,0,0,0,0,0,0,6.807,60.87,29.62,60.875,8309674051,7.32,0.95,2.09,24.71,26.11,17-04-2022,0,0,Control 2,Not Rejected Tyre
6464,-1.36,0.79,-2.81,2.72,-0.03,0,-0.37,0.12,-0.04,29.199,60.677,28.663,60.684,0,0,44.691,0,29.37,29.47,27.93,27.59,186.12,0,0.856532,1.11661,0.664225,0,0,0,0,0,0,0,6.017,63.123,29.478,60.778,8309674067,5.29,0.57,20.4,24.99,44.74,17-04-2022,0,0,Control 2,Not Rejected Tyre
6465,-4.13,-0.71,-1.39,2.41,-0.09,0,-0.58,0.46,-0.02,40.286,71.62,39.756,71.617,0,0,53.502,0,29.38,29.44,27.75,27.83,186.46,0,0.85348,1.11538,0.667277,0,0,0,0,0,0,0,6.62,60.778,38.147,69.41,8309674073,6.26,0.06,21.47,26.69,42.01,17-04-2022,0,0,Control 2,Not Rejected Tyre
6466,-1.77,1.13,-3.94,0.36,-0.41,0,-0.79,1.54,0.93,163.574,195.209,163.402,195.213,0,0,46.957,0,29.36,29.38,27.89,27.72,187.54,0,0.857753,1.116,0.662393,0,0,0,0,0,0,0,58.347,115.356,123.959,155.154,8309674036,4.31,1.64,11.71,5.24,6.78,17-04-2022,0,0,Control 2,Not Rejected Tyre
